"5ac31a71a84d484d","2018-06-07 14:40:49","1528375249188","0.15882496535778046","-0.25534167885780334","-0.6035348773002625"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375249389","-0.12095131725072861","0.051312681287527084","-0.16371189057826996"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375249588","-0.8710938096046448","0.5571091175079346","0.5729916095733643"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375249789","-0.7586946487426758","0.33719760179519653","0.1673770695924759"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375249988","-0.5681046843528748","-1.8484781980514526","0.013439035043120384"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375250190","0.30543261766433716","-3.9425241947174072","-0.11484266072511673"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375250388","-0.2480112910270691","-2.8038713932037354","-0.2687807083129883"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375250588","-0.3384193480014801","-3.7421603202819824","0.375071257352829"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375250789","0.28955012559890747","-0.1417207419872284","0.4850269854068756"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375250988","-0.28466320037841797","0.009773843921720982","0.24190263450145721"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375251194","0.3176499307155609","-4.395786285400391","0.675616979598999"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375251389","0.17959438264369965","-0.2968805134296417","-0.27122417092323303"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375251588","-0.1062905490398407","0.014660765416920185","-0.1111774742603302"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375251790","-0.6316346526145935","-0.08674286305904388","0.5693264007568359"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375251988","-0.7061601877212524","0.0354301854968071","-0.35552355647087097"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375252189","-0.2883283793926239","0.08185594528913498","-0.0806342139840126"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375252397","0.0073303827084600925","0.010995574295520782","0.17470745742321014"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375252589","0.6157521605491638","-0.10384708642959595","0.07330382615327835"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375252789","-0.14905111491680145","0.1319468915462494","-0.2272418737411499"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375252988","0.3494149148464203","0.07452555745840073","-0.0708603709936142"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375253189","-0.08185594528913498","-0.07696902006864548","-0.4544837474822998"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375253392","0.5558873414993286","-0.1417207419872284","0.5913175344467163"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375253588","0.6633996367454529","-3.9852848052978516","-0.23335051536560059"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375253789","-0.5607742667198181","-3.132516860961914","0.5119050741195679"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375253989","-0.09407324343919754","-3.0213394165039062","0.5363397002220154"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375254189","0.01710422709584236","-2.911383628845215","-0.04642575979232788"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375254388","0.2272418737411499","-0.8246680498123169","-0.3176499307155609"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375254588","-0.24434609711170197","-0.1014036312699318","0.14782938361167908"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375254788","-0.1270599663257599","-2.9016098976135254","-0.39095374941825867"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375254989","-0.06963863968849182","-2.5509731769561768","0.2321287840604782"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375255189","0.06352998316287994","-0.0073303827084600925","-0.19547687470912933"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375255389","0.0073303827084600925","1.9938641786575317","0.1319468915462494"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375255597","0.4703662395477295","2.4275784492492676","-0.375071257352829"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375255789","-0.3591887652873993","0.43615779280662537","0.5619960427284241"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375255988","0.04642575979232788","0.06352998316287994","-0.019547687843441963"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375256188","0.1563815027475357","-0.07696902006864548","0.0403171069920063"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375256402","-0.4202752709388733","0.1417207419872284","-0.04642575979232788"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375256589","0.039095375686883926","-0.1270599663257599","-0.11728612333536148"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375256789","0.30665433406829834","0.05009094998240471","-0.17348572611808777"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375256989","-0.08307766914367676","1.7287485599517822","0.23579397797584534"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375257189","0.9004153609275818","1.986533761024475","-0.5253440737724304"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375257388","0.08552113175392151","0.9639453291893005","0.10506881773471832"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375257589","-0.11728612333536148","2.0451767444610596","-0.1673770695924759"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375257789","-0.19792033731937408","2.6035075187683105","-0.26145032048225403"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375257988","0.2370157092809677","2.4923300743103027","0.23457224667072296"
